Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,CCI,ROC,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2020-08-04,1486.7099609375,1493.1099853515625,1464.030029296875,1473.300048828125,1860600,24.504945675936355,1568.587393793279,1470.5676110895336,1482.760009765625,1487.949951171875,1538.3699951171875,1503.6500244140625,1491.0,1501.1780029296874,1512.8780029296875,1519.5775024414063,1469.6312084960937,1360.3655529785156,1493.4712153990874,1493.4712153990874,1493.4712153990874,1493.4712153990874,1493.4712153990874,8.940174092251254,19.015752280318043,1333.3333333333333,-5.310041183587415,14.50585625342907,0.018160273718715973,-17601203.3203125,-30923162.915039062,2020-08-04,4,1,217,32,0,0,0,0,0,0,1,2020,8,269.238037109375,268.2422790527344,264.6674499511719,255.72532653808594,261.0806365966797,260.7515350341797,248.5748031616211,3306.510009765625,3294.610107421875,3218.43994140625,26828.470703125,26664.400390625,26379.279296875,1479.0899658203125
2020-08-05,1476.8199462890625,1490.0,1471.219970703125,1479.0899658203125,1456700,25.918167898744638,1570.1883377506142,1466.5156661556357,1473.300048828125,1482.760009765625,1487.949951171875,1523.510009765625,1486.7099609375,1492.293994140625,1504.302001953125,1518.352001953125,1470.7856079101562,1361.5389526367187,1488.6774655394959,1488.6774655394959,1488.6774655394959,1488.6774655394959,1488.6774655394959,6.122704057083183,16.437142635671073,1333.3333333333333,-5.480398191750829,18.85753973132614,0.016354830960583235,8434172.082519531,-35703731.22558594,2020-08-05,5,2,218,32,0,0,0,0,0,0,1,2020,8,269.90521240234375,269.238037109375,268.2422790527344,258.6728515625,261.69005432128904,261.3022003173828,249.4193731689453,3327.77001953125,3306.510009765625,3258.43994140625,27201.51953125,26828.470703125,26539.5703125,1504.949951171875
2020-08-06,1476.1500244140625,1506.27001953125,1471.9000244140625,1504.949951171875,1665300,26.09032779020784,1569.84715338315,1465.4858422223185,1479.0899658203125,1473.300048828125,1482.760009765625,1538.3699951171875,1476.8199462890625,1485.6099853515625,1503.1219970703125,1517.6664978027343,1472.4790063476562,1362.8423022460938,1494.1016274169556,1494.1016274169556,1494.1016274169556,1494.1016274169556,1494.1016274169556,5.908414923021155,14.33139709314109,1333.3333333333335,-0.7779824511702653,38.29382373071694,0.01842591097233413,43064633.60595703,-22831401.232910156,2020-08-06,6,3,219,32,0,0,0,0,0,0,1,2020,8,273.4800720214844,269.90521240234375,269.238037109375,260.027099609375,263.3460327148438,261.9225708007813,250.31058929443358,3349.159912109375,3327.77001953125,3246.219970703125,27386.98046875,27201.51953125,26313.650390625,1498.3699951171875
2020-08-07,1509.0400390625,1520.0899658203125,1486.27001953125,1498.3699951171875,1385900,25.92258500477024,1567.479667079853,1463.7893270607722,1504.949951171875,1479.0899658203125,1473.300048828125,1487.949951171875,1476.1500244140625,1487.693994140625,1502.1380004882812,1515.6344970703126,1474.0816064453124,1364.1281524658202,1495.5244166503662,1495.5244166503662,1495.5244166503662,1495.5244166503662,1495.5244166503662,5.148295432735267,12.494776761059926,1333.3333333333333,-0.6524267890523677,33.34834936776684,0.009782878661109098,-9119161.096191406,-56322996.30126953,2020-08-07,7,4,220,32,0,0,0,0,0,0,1,2020,8,270.32342529296875,273.4800720214844,269.90521240234375,264.6674499511719,264.93031158447263,262.29598541259764,251.14463653564454,3351.280029296875,3349.159912109375,3271.1201171875,27433.48046875,27386.98046875,26428.3203125,1496.8199462890625
2020-08-10,1490.800048828125,1507.1500244140625,1477.489990234375,1496.8199462890625,1027300,26.255977748836113,1567.3759508590003,1462.3520398636558,1498.3699951171875,1504.949951171875,1479.0899658203125,1482.760009765625,1509.0400390625,1490.5059814453125,1498.8769897460938,1514.863995361328,1475.3476049804688,1365.3241021728516,1495.9562598632651,1495.9562598632651,1495.9562598632651,1495.9562598632651,1495.9562598632651,4.370439567358744,10.86990932231969,1333.3333333333333,-2.132173834478495,36.80271188147794,0.00953256382471534,-1592365.1611328125,-15830728.112792969,2020-08-10,10,0,223,33,0,0,0,0,0,0,1,2020,8,269.1683349609375,270.32342529296875,273.4800720214844,268.2422790527344,265.9450088500977,262.88199920654296,251.88858306884765,3360.469970703125,3351.280029296875,3294.610107421875,27791.439453125,27433.48046875,26664.400390625,1480.5400390625
2020-08-11,1494.0,1510.43994140625,1478.18994140625,1480.5400390625,1554900,27.298590825403522,1567.445179697682,1458.250816396068,1496.8199462890625,1498.3699951171875,1504.949951171875,1473.300048828125,1490.800048828125,1491.9539794921875,1496.5659912109375,1512.847998046875,1476.261005859375,1366.4312524414063,1490.8175195963436,1490.8175195963436,1490.8175195963436,1490.8175195963436,1490.8175195963436,2.4125206967271424,9.17843159720118,1333.3333333333335,-1.5369258122792187,22.81052396345129,0.010657634434955444,-25313627.74658203,-62693484.48486328,2020-08-11,11,1,224,33,0,0,0,0,0,0,1,2020,8,264.0699462890625,269.1683349609375,270.32342529296875,269.238037109375,266.7794708251953,263.1219818115234,252.5166455078125,3333.68994140625,3360.469970703125,3306.510009765625,27686.91015625,27791.439453125,26828.470703125,1507.239990234375
2020-08-12,1487.1199951171875,1511.6700439453125,1485.0,1507.239990234375,1125600,27.308755428850045,1566.9835081721533,1457.748486456753,1480.5400390625,1496.8199462890625,1498.3699951171875,1479.0899658203125,1494.0,1497.583984375,1494.9389892578124,1512.3659973144531,1477.5596044921874,1367.6459521484376,1496.2916764756874,1496.2916764756874,1496.2916764756874,1496.2916764756874,1496.2916764756874,2.980956197017349,7.938936517164414,1333.3333333333335,-1.0679299398730542,61.27285217960588,0.01318512079487898,30053465.0390625,-10850800.48828125,2020-08-12,12,2,225,33,0,0,0,0,0,0,1,2020,8,270.7117614746094,264.0699462890625,269.1683349609375,269.90521240234375,267.9833618164063,263.66766662597655,253.24633087158202,3380.35009765625,3333.68994140625,3327.77001953125,27976.83984375,27686.91015625,27201.51953125,1516.6500244140625
2020-08-13,1508.2099609375,1536.969970703125,1508.2099609375,1516.6500244140625,1119400,27.32000850616214,1567.0925133502149,1457.8124793255663,1507.239990234375,1480.5400390625,1496.8199462890625,1504.949951171875,1487.1199951171875,1499.9239990234375,1492.7669921875,1512.4524963378906,1479.1076049804688,1368.7843023681642,1503.0777924551458,1503.0777924551458,1503.0777924551458,1503.0777924551458,1503.0777924551458,4.142998632410354,7.179748940213602,1333.3333333333333,-1.4118821071695729,72.10267447594349,0.011066843381021938,10533592.260742188,1936540.13671875,2020-08-13,13,3,226,33,0,0,0,0,0,0,1,2020,8,271.3291931152344,270.7117614746094,264.0699462890625,273.4800720214844,269.1135711669922,264.3328460693359,253.96729095458986,3373.429931640625,3380.35009765625,3349.159912109375,27896.720703125,27976.83984375,27386.98046875,1504.6300048828125
2020-08-14,1513.6099853515625,1519.7900390625,1499.0,1504.6300048828125,1097100,27.353111624579228,1566.547721051893,1457.135274553576,1516.6500244140625,1507.239990234375,1480.5400390625,1498.3699951171875,1508.2099609375,1501.1760009765626,1494.4349975585938,1511.8414978027345,1480.9142041015625,1370.0041522216798,1503.5951965977015,1503.5951965977015,1503.5951965977015,1503.5951965977015,1503.5951965977015,4.047355123374928,6.553270176845868,1333.3333333333335,1.121009056642038,58.26907163920354,0.011645087097686508,-13187163.427734375,-13406529.858398438,2020-08-14,14,4,227,33,0,0,0,0,0,0,1,2020,8,271.0105285644531,271.3291931152344,270.7117614746094,270.32342529296875,269.7478790283203,264.96715393066404,254.71488037109376,3372.85009765625,3373.429931640625,3351.280029296875,27931.01953125,27896.720703125,27433.48046875,1516.239990234375
2020-08-17,1515.969970703125,1523.780029296875,1505.0,1516.239990234375,999500,24.514098812395595,1558.4896966482286,1460.4333013986463,1504.6300048828125,1516.6500244140625,1507.239990234375,1496.8199462890625,1513.6099853515625,1505.060009765625,1497.7829956054688,1509.4614990234375,1482.438603515625,1371.2818524169923,1507.8101278099261,1507.8101278099261,1507.8101278099261,1507.8101278099261,1507.8101278099261,4.852449722706751,6.213106086018046,1333.3333333333333,2.257950055858471,71.63077424512119,0.011937776474105854,11604180.358886719,-47576175.59814453,2020-08-17,17,0,230,34,0,0,0,0,0,0,1,2020,8,274.1571960449219,271.0105285644531,271.3291931152344,269.1683349609375,270.33937072753906,265.39235229492186,255.43275756835936,3381.989990234375,3372.85009765625,3360.469970703125,27844.91015625,27931.01953125,27791.439453125,1555.780029296875
2020-08-18,1526.1199951171875,1557.3699951171875,1521.6700439453125,1555.780029296875,1418900,24.500148916112828,1558.4547961232413,1460.45420045879,1516.239990234375,1504.6300048828125,1516.6500244140625,1480.5400390625,1515.969970703125,1520.1080078125,1506.0309936523438,1509.4544982910156,1484.5934033203125,1372.7667523193359,1523.8000949722425,1523.8000949722425,1523.8000949722425,1523.8000949722425,1523.8000949722425,8.58211442263655,6.686907753341748,1333.3333333333333,5.598315192777958,98.46186911539465,0.012880995819193174,56103361.42578125,-198666.78466796875,2020-08-18,18,1,231,34,0,0,0,0,0,0,1,2020,8,276.7959899902344,274.1571960449219,271.0105285644531,264.0699462890625,271.095166015625,266.08790130615233,256.1664324951172,3389.780029296875,3381.989990234375,3333.68994140625,27778.0703125,27844.91015625,27686.91015625,1544.6099853515625
2020-08-19,1552.489990234375,1568.8599853515625,1540.0,1544.6099853515625,1523600,22.421389161644196,1553.2852771025853,1463.5997204560083,1555.780029296875,1516.239990234375,1504.6300048828125,1507.239990234375,1526.1199951171875,1527.5820068359376,1512.5829956054688,1508.4424987792968,1486.44400390625,1374.1285522460937,1530.7367250986827,1530.7367250986827,1530.7367250986827,1530.7367250986827,1530.7367250986827,10.515356885090796,7.452597579691558,1333.3333333333333,4.429752147964319,78.8873384183571,0.013861835364541684,-17018678.955078125,-30837649.12109375,2020-08-19,19,2,232,34,0,0,0,0,0,0,1,2020,8,274.93389892578125,276.7959899902344,274.1571960449219,270.7117614746094,271.59803466796876,266.64404449462893,256.82807373046876,3374.85009765625,3389.780029296875,3380.35009765625,27692.880859375,27778.0703125,27976.83984375,1576.25
2020-08-20,1539.969970703125,1580.1700439453125,1534.4599609375,1576.25,1319100,27.051106886667093,1565.519712552631,1457.3152850059628,1544.6099853515625,1555.780029296875,1516.239990234375,1516.6500244140625,1552.489990234375,1539.502001953125,1519.7130004882813,1511.417498779297,1488.6750048828126,1375.561752319336,1545.907816732455,1545.907816732455,1545.907816732455,1545.907816732455,1545.907816732455,14.434162183639955,8.848910500481237,1333.3333333333333,4.737702325090947,96.62472580429863,0.015545430218298685,41736343.322753906,78486450.0,2020-08-20,20,3,233,34,0,0,0,0,0,0,1,2020,8,278.7477111816406,274.93389892578125,276.7959899902344,271.3291931152344,272.1247985839844,267.73541564941405,257.50793884277346,3385.510009765625,3374.85009765625,3373.429931640625,27739.73046875,27692.880859375,27896.720703125,1575.5699462890625
2020-08-21,1571.800048828125,1591.8800048828125,1562.31005859375,1575.5699462890625,1741900,30.592280702682434,1575.9700594522399,1453.6009366415103,1576.25,1544.6099853515625,1555.780029296875,1504.6300048828125,1539.969970703125,1553.689990234375,1527.4329956054687,1514.785498046875,1492.1484033203126,1376.98240234375,1555.7951932513242,1555.7951932513242,1555.7951932513242,1555.7951932513242,1555.7951932513242,17.285710059595203,10.536270412304031,1333.3333333333333,5.152262219842249,87.2428144635923,0.013922648638552646,-1184585.5590820312,117334358.48388672,2020-08-21,21,4,234,34,0,0,0,0,0,0,1,2020,8,280.67950439453125,278.7477111816406,274.93389892578125,271.0105285644531,273.1604064941406,269.0453590393066,258.4689874267578,3397.159912109375,3385.510009765625,3372.85009765625,27930.330078125,27739.73046875,27931.01953125,1585.1500244140625
2020-08-24,1592.469970703125,1608.780029296875,1575.0400390625,1585.1500244140625,1281900,34.30768897765731,1586.1868745373458,1448.9561186267165,1575.5699462890625,1576.25,1544.6099853515625,1516.239990234375,1571.800048828125,1567.4719970703125,1536.2660034179687,1517.5714965820312,1495.5930029296876,1378.4531024169921,1565.5801369722371,1565.5801369722371,1565.5801369722371,1565.5801369722371,1565.5801369722371,20.08706337341073,12.44642900452537,1333.3333333333335,5.901182593403381,82.82204505844393,0.013989210055634874,12280702.1484375,71427430.44433594,2020-08-24,24,0,237,35,0,0,0,0,0,0,1,2020,8,282.4320983886719,280.67950439453125,278.7477111816406,274.1571960449219,274.4867828369141,270.21589584350585,259.42810943603513,3431.280029296875,3397.159912109375,3381.989990234375,28308.4609375,27930.330078125,27844.91015625,1605.8499755859375
2020-08-25,1580.0999755859375,1608.8800048828125,1577.8800048828125,1605.8499755859375,1257500,39.36360455234125,1601.4087032453076,1443.9542850359426,1585.1500244140625,1575.5699462890625,1576.25,1555.780029296875,1592.469970703125,1577.485986328125,1548.7969970703125,1522.681494140625,1499.2952026367188,1379.9476525878906,1579.0034165101374,1579.0034165101374,1579.0034165101374,1579.0034165101374,1579.0034165101374,23.704221608789794,14.697987525378256,1333.3333333333333,8.463799236580297,97.78797654481616,0.010884393805147967,26030188.598632812,128516438.59863281,2020-08-25,25,1,238,35,0,0,0,0,0,0,1,2020,8,284.65264892578125,282.4320983886719,280.67950439453125,276.7959899902344,276.54505310058596,271.6622619628906,260.37458374023436,3443.6201171875,3431.280029296875,3389.780029296875,28248.439453125,28308.4609375,27778.0703125,1644.1300048828125
2020-08-26,1606.300048828125,1652.7900390625,1600.97998046875,1644.1300048828125,2609400,47.82752404320303,1624.3675419828905,1433.0574458100782,1605.8499755859375,1585.1500244140625,1575.5699462890625,1544.6099853515625,1580.0999755859375,1597.389990234375,1562.4859985351563,1528.7124938964844,1503.2484033203125,1381.6233026123048,1600.7122793010292,1600.7122793010292,1600.7122793010292,1600.7122793010292,1600.7122793010292,29.32172146237008,17.622734312776622,1333.3333333333333,9.082164455253816,95.0598791970798,0.010012282087901045,99887908.44726562,314745815.25878906,2020-08-26,26,2,239,35,0,0,0,0,0,0,1,2020,8,290.7268981933594,284.65264892578125,282.4320983886719,274.93389892578125,278.54656677246095,273.2649642944336,261.3610314941406,3478.72998046875,3443.6201171875,3374.85009765625,28331.919921875,28248.439453125,27692.880859375,1628.52001953125
2020-08-27,1646.6099853515625,1647.989990234375,1618.81005859375,1628.52001953125,1567500,52.77753338025472,1638.7750618776968,1427.664928356678,1644.1300048828125,1605.8499755859375,1585.1500244140625,1576.25,1606.300048828125,1607.843994140625,1573.672998046875,1533.2199951171874,1506.7680029296876,1383.2745025634765,1609.9815260444361,1609.9815260444361,1609.9815260444361,1609.9815260444361,1609.9815260444361,32.14350489268713,20.526888428758724,1333.3333333333335,7.376124571679414,86.15515529317062,0.012723971034085435,-24468652.03857422,141310163.26904297,2020-08-27,27,3,240,35,0,0,0,0,0,0,1,2020,8,289.82073974609375,290.7268981933594,284.65264892578125,278.7477111816406,280.3957214355469,274.75464630126953,262.3140478515625,3484.550048828125,3478.72998046875,3385.510009765625,28492.26953125,28331.919921875,27739.73046875,1639.4300537109375
2020-08-28,1629.469970703125,1641.3499755859375,1625.6099853515625,1639.4300537109375,1120900,56.66512022807869,1654.1242407002978,1427.4637597879832,1628.52001953125,1644.1300048828125,1605.8499755859375,1575.5699462890625,1646.6099853515625,1620.616015625,1587.1530029296875,1540.7940002441405,1510.8742041015626,1384.9856030273438,1619.79770193327,1619.79770193327,1619.79770193327,1619.79770193327,1619.79770193327,34.8583122453872,23.39317319208442,1333.3333333333335,8.959016395437617,92.34823718262436,0.01212282032530744,12229057.312011719,169794046.93603516,2020-08-28,28,4,241,35,0,0,0,0,0,0,1,2020,8,291.29449462890625,289.82073974609375,290.7268981933594,280.67950439453125,282.4241180419922,276.08599853515625,263.28341796875,3508.010009765625,3484.550048828125,3397.159912109375,28653.869140625,28492.26953125,27930.330078125,1629.530029296875
2020-08-31,1643.5699462890625,1644.5,1625.3299560546875,1629.530029296875,1321100,58.23583994519148,1664.604181111086,1431.66082133032,1639.4300537109375,1628.52001953125,1644.1300048828125,1585.1500244140625,1629.469970703125,1629.4920166015625,1598.4820068359375,1548.132501220703,1514.9720043945313,1386.6523529052733,1623.041811054472,1623.041811054472,1623.041811054472,1623.041811054472,1623.041811054472,35.79830680213149,25.874199914093833,1333.3333333333333,7.471774903192471,86.13743110402346,0.013718223145248395,-13078922.253417969,193897872.80273438,2020-08-31,31,0,244,36,1,0,0,0,0,0,1,2020,8,293.6345520019531,291.29449462890625,289.82073974609375,282.4320983886719,284.3718536376953,277.35561218261716,264.3003839111328,3500.31005859375,3508.010009765625,3431.280029296875,28430.05078125,28653.869140625,28308.4609375,1655.0799560546875
2020-09-01,1632.1600341796875,1659.219970703125,1629.530029296875,1655.0799560546875,1132600,60.09751438030686,1677.416525342645,1437.0264678214176,1629.530029296875,1639.4300537109375,1628.52001953125,1605.8499755859375,1643.5699462890625,1639.3380126953125,1608.4119995117187,1557.2214965820312,1519.0604028320313,1388.3820025634766,1633.7211927212106,1633.7211927212106,1633.7211927212106,1633.7211927212106,1633.7211927212106,38.164982657159726,28.332356462707015,1333.3333333333333,6.3826456753459215,97.41604331203591,0.01411807491939849,28937847.045898438,205883922.9248047,2020-09-01,1,1,245,36,0,1,0,0,0,0,1,2020,9,298.6533203125,293.6345520019531,291.29449462890625,284.65264892578125,286.5575866699219,278.8263763427734,265.35949249267577,3526.64990234375,3500.31005859375,3443.6201171875,28645.66015625,28430.05078125,28248.439453125,1717.3900146484375
2020-09-02,1668.010009765625,1726.0999755859375,1660.18994140625,1717.3900146484375,2476100,67.01633181780878,1703.169162659055,1435.1038353878198,1655.0799560546875,1629.530029296875,1639.4300537109375,1644.1300048828125,1632.1600341796875,1653.9900146484374,1625.6900024414062,1569.1364990234374,1524.128603515625,1390.3012524414062,1661.6108000302863,1661.6108000302863,1661.6108000302863,1661.6108000302863,1661.6108000302863,44.55489026436521,31.576863223038657,1333.3333333333335,11.185997173101871,96.16470194898632,0.018965453227769102,154285936.08398438,590054750.9033203,2020-09-02,2,2,246,36,0,0,0,0,0,0,1,2020,9,301.48126220703125,298.6533203125,293.6345520019531,290.7268981933594,289.2123229980469,280.4051788330078,266.43333740234374,3580.840087890625,3526.64990234375,3478.72998046875,29100.5,28645.66015625,28331.919921875,1629.510009765625
2020-09-03,1699.52001953125,1700.0,1607.7099609375,1629.510009765625,3186300,66.52339253793635,1708.4112870289978,1442.3177168772522,1717.3900146484375,1655.0799560546875,1629.530029296875,1628.52001953125,1668.010009765625,1654.1880126953124,1631.0160034179687,1575.364501953125,1528.0648046875,1391.8496026611328,1650.9105366087326,1650.9105366087326,1650.9105366087326,1650.9105366087326,1650.9105366087326,42.04310933617512,33.67011244566595,1333.3333333333335,3.37890625,56.31389575492298,0.033020422499260516,-280012059.55810547,396885714.6972656,2020-09-03,3,3,247,36,0,0,0,0,0,0,1,2020,9,286.19610595703125,301.48126220703125,298.6533203125,289.82073974609375,289.95716247558596,281.04098052978514,267.30364593505857,3455.06005859375,3580.840087890625,3484.550048828125,28292.73046875,29100.5,28492.26953125,1581.2099609375
2020-09-04,1609.0,1634.989990234375,1537.969970703125,1581.2099609375,2792500,64.00853793845107,1707.5235761210429,1451.4894243672384,1629.510009765625,1717.3900146484375,1655.0799560546875,1639.4300537109375,1699.52001953125,1642.543994140625,1631.5800048828125,1579.5065002441406,1530.8670043945312,1393.1927026367186,1627.6770113849884,1627.6770113849884,1627.6770113849884,1627.6770113849884,1627.6770113849884,35.74307070431087,34.08470409739493,1333.3333333333333,0.35796663053401206,29.12485295786086,0.035255916170766545,-134877886.35253906,231330604.55322266,2020-09-04,4,4,248,36,0,0,0,0,0,0,1,2020,9,282.38226318359375,286.19610595703125,301.48126220703125,291.29449462890625,290.1274383544922,281.64392242431643,268.05147369384764,3426.9599609375,3455.06005859375,3508.010009765625,28133.310546875,28292.73046875,28653.869140625,1523.5999755859375
2020-09-08,1525.0,1555.550048828125,1516.5,1523.5999755859375,2701600,62.448876121225716,1705.7432539514357,1455.947749466533,1581.2099609375,1629.510009765625,1717.3900146484375,1629.530029296875,1609.0,1621.3579833984375,1625.425,1580.8455017089843,1534.088203125,1394.3014025878906,1592.9846661186382,1592.9846661186382,1592.9846661186382,1592.9846661186382,1592.9846661186382,25.804146213075228,32.42859252053099,1333.3333333333335,-3.8829163095068218,3.387393326783313,0.037651498296502266,-155639136.42578125,72348927.1484375,2020-09-08,8,1,252,37,0,0,0,0,0,0,1,2020,9,268.8098449707031,282.38226318359375,286.19610595703125,293.6345520019531,288.7652130126953,281.62599792480466,268.64356231689453,3331.840087890625,3426.9599609375,3500.31005859375,27500.890625,28133.310546875,28430.05078125,1547.22998046875
2020-09-09,1548.9000244140625,1558.719970703125,1525.1700439453125,1547.22998046875,1962100,58.46448335463742,1701.1089654885718,1467.2510320700221,1523.5999755859375,1581.2099609375,1629.510009765625,1655.0799560546875,1525.0,1599.78798828125,1619.5630004882812,1584.179998779297,1537.0894018554689,1395.5368524169921,1577.7331042353421,1577.7331042353421,1577.7331042353421,1577.7331042353421,1577.7331042353421,19.608189850615418,29.86451198654788,1333.3333333333335,-3.6504029646853167,14.661251931372716,0.037619433290099584,46364432.580566406,130852334.03320312,2020-09-09,9,2,253,37,0,0,0,0,0,0,1,2020,9,276.70635986328125,268.8098449707031,282.38226318359375,298.6533203125,287.9705841064453,282.2578186035156,269.3414025878906,3398.9599609375,3331.840087890625,3526.64990234375,27940.470703125,27500.890625,28645.66015625,1526.050048828125
2020-09-10,1550.1800537109375,1573.6600341796875,1520.0,1526.050048828125,1651200,57.30135284330554,1699.7232073955954,1470.5177960223734,1547.22998046875,1523.5999755859375,1581.2099609375,1717.3900146484375,1548.9000244140625,1561.5199951171876,1607.7550048828125,1585.1205017089844,1539.2494018554687,1396.6987524414062,1560.5054190996032,1560.5054190996032,1560.5054190996032,1560.5054190996032,1560.5054190996032,12.840785733759503,26.459766735990204,1333.3333333333333,-7.181911144739664,4.556321536501998,0.025435166883802342,-34972303.125,31059168.75,2020-09-10,10,3,254,37,0,0,0,0,0,0,1,2020,9,271.18975830078125,276.70635986328125,268.8098449707031,301.48126220703125,286.0168701171875,282.2817184448242,269.8341125488281,3339.18994140625,3398.9599609375,3580.840087890625,27534.580078125,27940.470703125,29100.5,1515.760009765625
2020-09-11,1528.1500244140625,1538.699951171875,1493.02001953125,1515.760009765625,1535300,57.3576442347825,1699.7912894461274,1470.3607125069975,1526.050048828125,1547.22998046875,1523.5999755859375,1629.510009765625,1550.1800537109375,1538.7699951171876,1596.47900390625,1585.0760009765625,1540.7246020507812,1397.7493524169922,1545.590282654944,1545.590282654944,1545.590282654944,1545.590282654944,1545.590282654944,6.571496933701383,22.482112775532443,1333.3333333333335,-6.92407882084751,9.756304497088339,0.02044069801682401,-15798296.97265625,-1366439.4897460938,2020-09-11,11,4,255,37,0,0,0,0,0,0,1,2020,9,269.3077392578125,271.18975830078125,276.70635986328125,286.19610595703125,283.9655700683594,282.18064575195314,270.2316262817383,3340.969970703125,3339.18994140625,3455.06005859375,27665.640625,27534.580078125,28292.73046875,1508.8299560546875
2020-09-14,1531.6500244140625,1557.0,1505.1099853515625,1508.8299560546875,2133000,57.054501547728044,1699.3950016306123,1471.1769954397002,1515.760009765625,1526.050048828125,1547.22998046875,1581.2099609375,1528.1500244140625,1524.293994140625,1583.418994140625,1585.2859985351563,1541.5026000976563,1398.7285021972657,1533.3368404548587,1533.3368404548587,1533.3368404548587,1533.3368404548587,1533.3368404548587,1.0319473278407258,18.1920796859941,1333.3333333333335,-7.966189064341581,6.783052816316825,0.018707303515613612,-14781804.565429688,8958495.849609375,2020-09-14,14,0,258,38,0,0,0,0,0,0,1,2020,9,273.99786376953125,269.3077392578125,271.18975830078125,282.38226318359375,282.23590698242185,282.330012512207,270.6890859985352,3383.5400390625,3340.969970703125,3426.9599609375,27993.330078125,27665.640625,28133.310546875,1535.1199951171875
2020-09-15,1527.8900146484375,1550.989990234375,1522.0999755859375,1535.1199951171875,1152100,55.99838376322535,1698.2267663057476,1474.2332312528463,1508.8299560546875,1515.760009765625,1526.050048828125,1523.5999755859375,1531.6500244140625,1526.597998046875,1573.9779907226562,1586.229998779297,1542.2119995117187,1399.8434521484376,1533.9312253423018,1533.9312253423018,1533.9312253423018,1533.9312253423018,1533.9312253423018,-1.2227046299171889,14.309122822811842,1333.3333333333333,-5.7936971078970805,18.062460753193033,0.014011786722048775,30288754.00390625,21751653.62548828,2020-09-15,15,1,259,38,0,0,0,0,0,0,1,2020,9,277.88134765625,273.99786376953125,269.3077392578125,268.8098449707031,280.66058654785155,282.51622009277344,271.1007388305664,3401.199951171875,3383.5400390625,3331.840087890625,27995.599609375,27993.330078125,27500.890625,1512.0899658203125
2020-09-16,1542.47998046875,1554.3699951171875,1511.5899658203125,1512.0899658203125,1106400,58.06288037034783,1700.1712563461642,1467.919734864773,1535.1199951171875,1508.8299560546875,1515.760009765625,1547.22998046875,1527.8900146484375,1519.5699951171875,1559.6789916992188,1584.0454956054687,1542.6553979492187,1400.8834521484375,1526.6508055016388,1526.6508055016388,1526.6508055016388,1526.6508055016388,1526.6508055016388,-4.812389217313921,10.484820414786691,1333.3333333333333,-8.63946117595604,8.181718673650394,0.01304255007200926,-25480424.4140625,-48338686.23046875,2020-09-16,16,2,260,38,0,0,0,0,0,0,1,2020,9,273.4501647949219,277.88134765625,273.99786376953125,276.70635986328125,278.14027099609376,282.3489288330078,271.45921875,3385.489990234375,3401.199951171875,3398.9599609375,28032.380859375,27995.599609375,27940.470703125,1487.0400390625
2020-09-17,1485.81005859375,1498.6600341796875,1462.4599609375,1487.0400390625,2000400,61.44910074090954,1704.0651997728348,1458.2687968091966,1512.0899658203125,1535.1199951171875,1508.8299560546875,1526.050048828125,1542.47998046875,1511.7679931640625,1536.643994140625,1581.1669982910157,1542.32419921875,1401.8743524169922,1513.4472166885926,1513.4472166885926,1513.4472166885926,1513.4472166885926,1513.4472166885926,-9.568262875101937,6.474203756808965,1333.3333333333333,-13.412793461075983,9.323348793534775,0.013600040114182903,-50109873.486328125,-115162920.55664062,2020-09-17,17,3,261,38,0,0,0,0,0,0,1,2020,9,269.1783142089844,273.4501647949219,277.88134765625,271.18975830078125,274.90997619628905,282.06114959716797,271.6649468994141,3357.010009765625,3385.489990234375,3339.18994140625,27901.98046875,28032.380859375,27534.580078125,1451.0899658203125
2020-09-18,1488.300048828125,1495.199951171875,1431.6199951171875,1451.0899658203125,3152800,68.00017548423934,1710.90934755051,1438.9086456135526,1487.0400390625,1512.0899658203125,1535.1199951171875,1515.760009765625,1485.81005859375,1498.833984375,1518.8019897460938,1574.9089965820312,1540.9727978515625,1402.6561022949218,1492.6614663991659,1492.6614663991659,1492.6614663991659,1492.6614663991659,1492.6614663991659,-16.053146792972257,1.9687336468527206,1333.3333333333335,-10.94930640965961,6.611644931561362,0.01612860338196474,-113343390.91796875,-394604555.76171875,2020-09-18,18,4,262,38,0,0,0,0,0,0,1,2020,9,265.74285888671875,269.1783142089844,273.4501647949219,269.3077392578125,272.8646514892578,281.41090698242186,271.75835083007814,3319.469970703125,3357.010009765625,3340.969970703125,27657.419921875,27901.98046875,27665.640625,1430.1400146484375
